141,1652,1661,0,0
141,1671,1661,0,0
315,1624,1671,0,0
337,1584,1649,0,0
337,1591,1649,0,0
337,1617,1649,0,0
359,1585,1677,0,0
359,1588,1677,0,0
359,1592,1677,0,0
359,1594,1677,0,0
359,1595,1677,0,0
359,1597,1671,0,0
359,1598,1677,0,0
359,1605,1677,0,0
359,1610,1671,0,0
359,1612,1677,0,0
359,1614,1677,0,0
359,1619,1671,0,0
359,1620,1677,0,0
359,1622,1677,0,0
359,1623,1677,0,0
359,1625,1677,0,0
359,1628,1677,0,0
359,1630,1671,0,0
359,1632,1671,0,0
359,1633,1677,0,0
359,1636,1677,0,0
359,1642,1677,0,0
359,1645,1677,0,0
359,1647,1671,0,0
359,1655,1677,0,0
359,1657,1677,0,0
359,1661,1671,0,0
359,1662,1677,0,0
359,1663,1677,0,0
359,1664,1677,0,0
359,1666,1677,0,0
359,1675,1677,0,0
359,1683,1671,0,0
371,1674,1587,0,0
371,1682,1587,0,0
380,1615,1637,0,0
380,1629,1590,0,0
381,1585,1649,0,0
381,1592,1649,0,0
381,1594,1649,0,0
381,1595,1649,0,0
381,1598,1649,0,0
381,1605,1649,0,0
381,1622,1649,0,0
381,1623,1649,0,0
381,1625,1649,0,0
381,1627,1649,0,0
381,1628,1649,0,0
381,1633,1649,0,0
381,1636,1649,0,0
381,1655,1649,0,0
381,1657,1649,0,0
381,1662,1649,0,0
381,1663,1649,0,0
381,1664,1649,0,0
381,1665,1649,0,0
381,1671,1649,0,0
381,1675,1649,0,0
420,1662,1663,0,0
420,1675,1663,0,0
424,1597,1637,0,0
424,1610,1637,0,0
424,1627,1669,0,0
424,1632,1637,0,0
424,1661,1637,0,0
424,1683,1637,0,0
682,1585,1645,0,0
682,1592,1645,0,0
682,1598,1645,0,0
682,1605,1645,0,0
682,1622,1645,0,0
682,1623,1645,0,0
682,1628,1645,0,0
682,1633,1645,0,0
682,1636,1645,0,0
682,1645,1645,0,0
682,1655,1645,0,0
682,1657,1645,0,0
682,1662,1645,0,0
682,1663,1645,0,0
682,1664,1645,0,0
682,1675,1645,0,0
727,1628,1594,0,0
750,1635,1639,0,0
770,1612,1620,0,0
771,1610,1683,0,0
794,1637,1677,0,0
794,1652,1677,0,0
795,1585,1669,0,0
795,1588,1669,0,0
795,1590,1637,0,0
795,1592,1669,0,0
795,1594,1669,0,0
795,1595,1669,0,0
795,1597,1637,0,0
795,1598,1669,0,0
795,1599,1669,0,0
795,1605,1669,0,0
795,1607,1637,0,0
795,1610,1637,0,0
795,1612,1669,0,0
795,1614,1669,0,0
795,1619,1669,0,0
795,1620,1669,0,0
795,1622,1669,0,0
795,1623,1669,0,0
795,1625,1637,0,0
795,1628,1669,0,0
795,1630,1669,0,0
795,1632,1637,0,0
795,1633,1669,0,0
795,1635,1669,0,0
795,1636,1669,0,0
795,1639,1669,0,0
795,1642,1669,0,0
795,1645,1669,0,0
795,1647,1669,0,0
795,1655,1669,0,0
795,1657,1669,0,0
795,1661,1637,0,0
795,1662,1669,0,0
795,1663,1669,0,0
795,1664,1669,0,0
795,1666,1669,0,0
795,1675,1669,0,0
795,1683,1637,0,0
814,1652,1661,0,0
814,1671,1661,0,0
815,1637,1671,0,0
815,1652,1671,0,0
815,1671,1671,0,0
816,1597,1671,0,0
816,1610,1671,0,0
816,1619,1671,0,0
816,1630,1671,0,0
816,1632,1671,0,0
816,1647,1671,0,0
816,1661,1671,0,0
816,1683,1671,0,0
882,1625,1665,0,0
882,1671,1665,0,0
1001,1587,1587,0,0
1084,1641,1658,0,0
1084,1658,1658,0,0
1194,1640,1678,0,0
1432,1641,1621,0,0
1432,1654,1621,0,0
1499,1654,1658,0,0
1597,1610,162,0,0
1597,1625,749,0,0
1597,1632,162,0,0
1597,1661,162,0,0
1607,1631,293,0,0
1619,1652,814,0,0
1619,1671,814,0,0
1625,1597,771,0,0
1631,1607,272,0,0
1637,1597,359,0,0
1637,1610,359,0,0
1637,1619,359,0,0
1637,1630,359,0,0
1637,1632,359,0,0
1637,1647,359,0,0
1637,1661,359,0,0
1637,1683,359,0,0
1642,1645,74,0,0
1645,1642,74,0,0
1661,1597,162,0,0
1669,1625,359,0,0
1669,1677,359,0,0
1671,1597,815,0,0
1671,1610,815,0,0
1671,1619,815,0,0
1671,1630,815,0,0
1671,1632,815,0,0
1671,1647,815,0,0
1671,1661,815,0,0
1671,1683,815,0,0
1677,1669,359,0,0
1683,1652,815,0,0
1683,1671,815,0,0
