13,1605,35,2,0
57,1605,79,3,0
63,1680,85,3,0
64,1680,86,3,0
70,1628,92,3,0
84,1680,106,3,0
87,1680,109,3,0
106,1680,128,3,0
110,1680,132,2,0
127,1613,149,3,0
127,1680,149,3,0
139,1585,138,1,2
141,1632,140,1,2
178,1680,200,3,0
189,1611,190,2,1
223,1680,245,3,0
234,1680,256,3,0
245,1631,267,3,0
246,1603,268,3,0
248,1670,270,3,0
268,1680,267,1,2
277,1680,278,2,1
286,1620,287,1,1
308,1643,329,3,2
309,1643,308,1,1
310,1643,309,1,2
311,1643,310,1,2
313,1680,312,1,2
319,1585,318,1,2
320,1680,321,2,1
322,1643,323,2,1
323,1643,324,2,1
324,1643,325,2,1
325,1643,326,2,1
326,1643,1643,4,0
336,1680,335,1,2
341,1585,340,1,2
341,1680,342,2,1
350,1610,349,1,2
355,1590,356,2,1
356,1590,357,2,1
357,1590,1590,4,0
372,1610,371,1,2
384,1680,385,2,1
394,1610,393,1,2
416,1610,415,1,2
438,1610,437,1,2
441,1610,442,2,1
460,1610,459,1,2
464,1610,465,2,1
482,1610,481,1,2
504,1610,503,1,2
509,1610,487,0,3
526,1610,525,1,2
540,1615,539,1,2
548,1610,547,1,2
554,1610,532,0,3
570,1610,569,1,2
572,1680,593,3,2
573,1680,572,1,1
574,1680,573,1,2
575,1680,574,1,2
591,1614,613,3,0
592,1610,591,1,2
592,1680,1680,4,0
593,1680,592,1,2
599,1610,577,0,3
608,1680,609,2,1
609,1680,610,2,1
610,1680,611,2,1
611,1680,612,2,1
612,1680,613,2,1
613,1680,1680,4,0
614,1610,613,1,2
630,1680,608,0,3
631,1680,609,0,3
632,1680,610,0,3
633,1680,611,0,3
634,1680,612,0,3
635,1680,613,0,3
636,1610,635,1,2
656,1683,678,3,0
658,1610,657,1,2
661,1664,660,1,1
667,1610,645,0,3
680,1610,679,1,2
702,1610,701,1,2
712,1610,690,0,3
724,1610,723,1,2
734,1610,735,2,1
743,1677,765,3,0
746,1610,745,1,2
756,1610,757,2,1
768,1610,767,1,2
778,1610,779,2,1
780,1675,781,2,1
790,1610,789,1,2
800,1610,801,2,1
802,1675,803,2,1
812,1610,811,1,2
815,1627,793,0,3
816,1627,794,0,3
817,1627,795,0,3
822,1610,823,2,1
824,1675,825,2,1
832,1619,854,3,0
834,1610,833,1,2
837,1627,815,0,3
838,1627,816,0,3
839,1627,817,0,3
844,1610,845,2,1
846,1675,847,2,1
856,1610,855,1,2
859,1627,858,1,1
860,1627,859,1,2
861,1627,860,1,2
866,1610,867,2,1
868,1675,869,2,1
869,1627,870,2,1
878,1610,877,1,2
888,1610,889,2,1
900,1610,899,1,2
902,1610,923,3,2
903,1610,902,1,1
904,1610,903,1,2
905,1610,904,1,2
910,1610,911,2,1
922,1610,921,1,2
923,1610,922,1,2
924,1591,1591,4,0
924,1610,902,0,2
925,1610,903,0,3
926,1610,904,0,3
927,1610,905,0,3
932,1610,933,2,1
938,1591,939,2,1
939,1591,940,2,1
940,1591,941,2,1
941,1591,942,2,1
944,1610,943,1,2
945,1610,923,0,3
946,1610,967,3,2
947,1610,946,1,1
948,1610,947,1,2
949,1610,948,1,2
954,1610,955,2,1
966,1610,965,1,2
967,1610,966,1,2
981,1605,1003,3,0
1023,1639,1024,2,1
1025,1605,1047,3,0
1045,1639,1046,2,1
1067,1639,1068,2,1
1069,1605,1091,3,0
1084,1672,1062,0,3
1089,1639,1090,2,1
1090,1672,1068,0,3
1091,1672,1069,0,3
1092,1672,1070,0,3
1106,1672,1084,0,3
1111,1639,1112,2,1
1112,1672,1090,0,3
1113,1605,1135,3,0
1113,1672,1091,0,3
1114,1672,1092,0,3
1128,1672,1127,1,2
1134,1672,1133,1,2
1135,1672,1134,1,2
1136,1672,1135,1,2
1147,1672,1169,3,0
1148,1672,1170,3,0
1157,1605,1179,3,0
1160,1672,1161,2,1
1169,1672,1170,2,1
1170,1672,1672,4,0
1191,1672,1169,0,3
1192,1672,1170,0,3
1201,1605,1223,3,0
1242,1601,1243,2,1
1245,1605,1267,3,0
1289,1605,1311,3,0
1333,1605,1355,3,0
1377,1605,1399,3,0
1421,1605,1443,3,0
1445,1678,1467,3,0
1465,1605,1487,3,0
1470,1641,1492,3,0
1508,1592,1507,1,2
1509,1605,1531,3,0
1553,1605,1575,3,0
1584,1610,946,0,4
1585,1630,138,0,4
1587,1605,370,0,4
1589,1610,909,0,4
1590,1598,357,0,4
1590,1663,357,0,4
1591,1610,946,0,4
1591,1632,924,0,4
1591,1647,924,0,4
1603,1669,292,0,4
1604,1627,907,0,4
1605,1587,354,0,4
1606,1680,591,0,4
1609,1671,836,0,4
1610,1584,965,0,4
1610,1586,921,0,4
1610,1589,921,0,4
1610,1590,921,0,4
1610,1591,965,0,4
1610,1601,965,0,4
1610,1603,921,0,4
1610,1604,921,0,4
1610,1607,921,0,4
1610,1609,921,0,4
1610,1615,921,0,4
1610,1617,965,0,4
1610,1624,921,0,4
1610,1626,921,0,4
1610,1627,921,0,4
1610,1629,921,0,4
1610,1630,921,0,4
1610,1631,921,0,4
1610,1632,921,0,4
1610,1635,921,0,4
1610,1637,921,0,4
1610,1639,921,0,4
1610,1644,987,0,4
1610,1646,965,0,4
1610,1649,921,0,4
1610,1651,921,0,4
1610,1652,921,0,4
1610,1654,965,0,4
1610,1660,921,0,4
1610,1665,921,0,4
1610,1667,965,0,4
1610,1669,921,0,4
1610,1670,921,0,4
1610,1671,921,0,4
1610,1676,965,0,4
1610,1677,921,0,4
1610,1679,921,0,4
1610,1681,965,0,4
1610,1683,141,0,4
1613,1680,195,0,4
1614,1606,790,0,4
1614,1650,790,0,4
1615,1639,858,0,4
1617,1610,946,0,4
1619,1618,878,0,4
1621,1672,1475,0,4
1625,1638,204,0,4
1626,1629,879,0,4
1627,1589,858,0,4
1627,1604,880,0,4
1627,1613,858,0,4
1627,1637,358,0,4
1627,1652,793,0,4
1627,1660,858,0,4
1627,1676,858,0,4
1629,1626,879,0,4
1631,1669,292,0,4
1632,1610,921,0,4
1634,1643,325,0,4
1634,1680,325,0,4
1637,1627,358,0,4
1638,1625,178,0,4
1639,1615,836,0,4
1643,1634,326,0,4
1644,1610,995,0,4
1645,1681,95,0,4
1646,1610,952,0,4
1649,1610,902,0,4
1650,1680,591,0,4
1652,1627,771,0,4
1660,1627,865,0,4
1664,1584,660,0,4
1664,1590,660,0,4
1664,1607,660,0,4
1664,1615,660,0,4
1664,1637,660,0,4
1664,1669,660,0,4
1664,1677,660,0,4
1667,1610,952,0,4
1669,1603,314,0,4
1669,1631,314,0,4
1670,1592,292,0,4
